userId,restId,star,rating_env,rating_flavor,rating_service,comment
106,4,3,,,,"比湖南省博火爆的省级博物馆多了去，但是实际情况是，去省博每一次在八点之前就在那里排队，排到大概九点多的样子凭身份证拿到中午十二点的票！恕我接受无能，看了那么多博物馆，还没有一个是这样的。下午四五点就闭馆，最早的票都是十二点，你是鼓励大家走马观花吗？排队期间不断有旅行社进来插队，一搞就搞一个大团体。你们提前内部订下不好吗，跑来和大热天排队的群众凑什么热闹？
整个博物馆看下来，我很是怀疑，如果当初没有马王堆汉墓发现，还会不会有这个省博。因为主要就是马王堆的藏品。干脆搞个专门的博物馆算了，说什么湖南省呢。这个博物馆花两个小时就看完了。都是一个历史时期的。除了马王堆藏品，其他藏品都显得不够分量。沦为鸡肋。和同样省级的陕西历史博物馆差太多啦。
再有就是，展品的介绍方面显得和游客的互动不足，电子导游是有的，我觉得还可以增加些制作精美的投影短片进行介绍，一些互动有趣的内容。自助式的知识查询，视听设备。总的来讲，湖南省博，比较失望的。
"
107,4,5,,1,,"暑假在那边做了一段时间的志愿者
就是导游。
陈列大楼设计得很不错 也很紧凑 没有很长的路要走
博物馆免费哈
旁边的长沙之肺烈士公园也是免费的
最重要的是辛追奶奶 千年不腐的神奇女尸
以及各种神奇的随葬品
文化气息很浓厚
夏天记得带衣服
里面还是很凉爽的
拍照的时候千万不要用闪光灯哦 对文物保存不利的~
"
108,4,4,,,,"这里环境是一流的。服务也是一流的。免费的门票不知道五一有没有。反正平时是有的。要早点排队哦。要不晚了就得等下拨了。可以带小朋友参观参观。
"
109,4,5,,1,,"都说是长沙是最值得去的地方，分批控制人数，得赶早去，节假日什么的下午再去就进不去了。经典的马王堆系列不多讲了，别的介绍长沙历史文化的部分也不错，个人喜欢汉朝时期的。
"
110,4,3,,1,,"五月下旬的一个风雨交加的周日早上，8点钟去到湖南省博物馆门前排队取票，若不是为了一睹那三件镇馆之宝的真容，真不会这么折磨自己！ ！！
何以此说：
排队管理混乱非常！！！
既然是免费领票的，就应该做好领票安排工作，但这里却只开辟出一个不足20平方米的区域用围栏挡隔，超出此范围的就自由散漫的在路边的人行道上形成人龙
要知道当今中国人的素质未上升到自觉排队这个基本素质达标的水平上
在这个风雨交加的早晨我们在人行道上的队伍绝不短于100米（我之后的队伍不算在内），阻街不在话下，在无遮无挡冒雨排队这一个多小时内不知道上演了多少场插队闹剧！！！有个人的、有情侣的、有旅游团队的，简直当正在规规矩矩排队的人透明似的，利用一切机会去插队。悲哀！难道他们就看不到队伍的尽头??????
9点多领到12点进场的门票，跟导游游了一圈后再自己重游一圈，才两个小时左右可以看完了，还是值得一看吧，但感觉起名“湖南省博物馆”名头太大了吧，整个博物馆好像就为此而建似的，建议直接就叫“马王堆博物馆”算了??????又或者，干脆起在马王堆原址上还不更好！起码符合条件申遗了~~
不过，经门口排队一役，我想只此一次算了，下次你请我来长沙我也不会再来了
"
112,4,4,,,,"湖南博物馆去过很多次了。个人旅游的爱好就是到一个地方就要去个博物馆，至今也去了不少了。和其他省市的博物馆比起来，湖南博物馆新馆的建筑算不错的了，设计精美漂亮。如果我没记错，好像黄永玉参加了外观设计？管理也不错，服务人员的态度也很好。卖的小纪念品也很有趣。有些便宜有趣的小纪念品很值得购买，比如几块钱的马王堆出土图案的小书签，马王堆导引图的小扇子，还有成对的汉代形制木梳等。贵一点的漆盒也十分有特色。常年的特色展览主要就是看马王堆，就好比去河南博物馆，就是青铜器一样。不过，因为展品也是轮换展出的，至今我也没看到某次我过去时看过的一个荷叶釉下彩的杯子再出现。长沙窑有一些瓷器，还是蛮可爱的。充满了民俗气息，质朴的美。另外，湖南博物馆也经常组织一些大型展览，有些很不错的专题展览比如意大利乌菲齐博物馆的油画，走近盛唐的文物展，还有契丹文物，苗族银饰等，这些展览中很有一部分也就只是在国内某几个博物馆展出而已。我认为湖博确实在这方面做得很不错。其次，一些小展览其实仔细看看也不错，有一次在旁边的老楼有一个古镜展览，整个展厅接近百枚古镜，几乎就我一个人在看，其实展览本身很不错的。总的来说，湖博是来长沙旅游，或者日常休闲很值得一去的地方。
"
113,4,4,,,,"其实我想去看老太太的，但是没有时间看了，那天人真的多，而且讲解员也一般，态度有待改进，很多东西很漂亮，现代也不一定能有这样的水平
"
114,4,4,,,,"博物馆是初到一个地方的必去之地，交通方便，排队领票，免费参观，人还是挺多的。进馆之前要先安检，安检的程序比首都博物馆还严格，带的喜之郎cici都要喝完才能进。可能因为人多，没有租到导缆器，就跟着别人的解说员看的。马王堆的展览很值得看，辛追夫人、棺椁、绢帛都很震撼，其它的瓷器、青铜器的展览没有仔细看。不知道金缕玉衣在不在博物馆，去的时候没看到呢。
"
116,4,5,,1,,"网上领票就可以进湖南省博物馆了哪需要排队啊，免费入管不错，馆内东西很多，主要就是那个马王堆女尸了，看过两次了，基本每个月博物馆都有主题，去两次的主题一次是银饰一次是书画，银饰那次还不错，有主题还是比较有意思。值得一去，夏天空调开得很猛，有点很冷的感觉。里面也有志愿者免费解说。
"
118,4,3,,1,,"根据我们的预定经验，网上只预定6日（含当日）内的门票，从工作日早上9点开始放票，每个时间段（30分钟）可供预定票量很少，估计大部分都是预留给旅行团的，所以一定要抓紧。
本以为一票在手，可潇洒一游，没想到行程变更，提前一天前往，只能重新排队，结果悲剧地遭遇了史上最长的排队。我们在周六上午9点半左右到达博物馆门口，绵延了1公里多的队伍把我们吓到了。等我们拿到票的时候已经是11点15分了。我们拿到的票是下午2点至2点半参观，可提前半小时进场。吃完午饭回到博物馆，大约12点半，博物馆门前竖了一块牌子“今日票已经领完了”，后来者只能杯具了。
PS.六十五周岁以上的老人可以持身份证（不限长沙本地）免票参观，而且不用预定，不用排队，福利啊！
原先听闻马王堆出土的女尸保存完好、肌肤尚有弹性等等，还大感好奇，其实已经接近木乃伊性质了，好像还在咧嘴笑……瘆人！！！
"
119,4,5,,,,"之前好像是要50一张门票 现在都是免费的 可以去排队 但是一天限定了人数 也可以提前在网上预约 拿身份证去取预约号 还是很值得一看的 
里面有几层楼 很多出土文物 最主要的还是看女尸 从楼上往下看到女尸 还是有点怕的
"
121,4,5,,,,"里面放着马王堆女尸，前两年看的时候，真的就像真人一样，很漂亮，今年再去看的时候，已经像干尸了，明显退化了好多，现代的科技都没能把这保留下来，很遗憾，以前是要门票的，现在不要了，每天有3000个免费名额。
"
123,4,5,,1,,"排队领门票，还是在非节假日比较靠谱。
我去的那次有解说员很详细的介绍了各个展品，感觉很好，挺不错的。
推荐去看一次。
"
124,4,4,,1,,"几乎所有的博物馆都是周一闭馆，但是勤劳勇敢的中国人民一般越是节假日工作越辛劳，于是，1月2日在长沙赶火车的我们就有幸得进湖南省博。
马王堆啊，大汉帝国啊，想着就流口水。
很多好东西，最可圈可点的属漆器和丝织品，这么久以前的东西了，做得非常非常精致，用今天的标准也是高端产品了，尤其是丝织品，怎么能保存这么久呢？那可是一块一块布啊！！！
博物馆里面很多工作人员指引方向，还有主动上来讲解提点一番的，比如一个大叔看我们对展品兴致浓厚，主动过来跟我们讲解冥器和真正陪葬品的差别，说汉文帝明令禁止随葬真金真钱，所以哪些哪些就是2000多年以前的仿制品，很长了见识。
好东西都留在最后，所以绕来绕去才一睹辛追夫人的千年遗容。老实说，有点儿恐怖，虽然说皮肤和皮下组织都在关节灵活是保存的奇迹，毕竟是泡在液体里面的尸体啊～～～ 五官已经看不出来了，倒是头顶的黑色短发栩栩如生，吓得我流了一路的口水都吞回去了～～～ 
总体说来，值得看！但是除了马王堆的东西，别的馆藏实在乏善可陈，有点儿对不起“省”博物馆的规模。
"
28,5,2,2,2,1,"那天，因为去朋友公司取资料，有的是富余时间，就顺便去了下那附近的一家博物馆。 博物馆从外面看上去，盖得有点不伦不类。估计是所有者刻意想弄出点复古的感觉。所以在方方正正的水泥建筑上，扣了几个大大的琉璃瓦屋顶。典型的上世纪末的建筑风格...诺大的展厅里感觉冷冷清清的，除了我一个游客也没有。）...发现里面的工作人员可比参观者多多了，当然总共加起来也没到20人
"
60,6,4,,,,"这个评分其实不是很可观，毕竟是学了20多年颜体的人，看到很偏重颜真卿风格的字，欢喜一下打个高点的分数也是可以原谅的嘛~~
这是在岳麓书院一角，碑体有点破损了，看上去相当有历史感……但是风化还是比较严重的。保护不给力啊……
"
125,6,4,3,3,3,"麓山寺碑位于长沙市麓山岳麓书院南面护碑亭内，去山岳麓书院游玩的时候经过，特意进去走了一圈~~
碑为青石，高272厘米，宽133厘米，圆顶的。有阳文篆额""麓山寺碑""四字，清晰无损，碑文28行，每行56字，共1400余字。字体楷书，可能是因年久碑面有风化，部分断裂。据史料记载是唐开元十八年(730)，李邕撰文并书，江夏黄仙鹤(前人谓是李邕化名，真伪无考)勒石。
先不说它的历史渊源，单单讲它现如今存在的价值，值得让人观赏，以了解中国文化的历史长河~~~
"
